BE,NL,DE_AT_LU,FR,CH,CZ,GB,NO_1,NO_2,NO_3,NO_4,NO_5,HU,ES,SI,RS,PL,ME,DK_1,RO,LT,BG,SE_3,LV,BA,SE_4,SK,EE,DK_2,FI,SE_1,SE_2,MK,PT,GR,IT,HR
"[[950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0], [600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0]]","[[950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0], [400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0], [1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0], [700.0, 700.0, 700.0, 700.0, 700.0, 0.0, 700.0, 700.0, 0.0, 700.0, 700.0, 700.0]]","[[300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0], [550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0], [1800.0, 1800.0, 1200.0, 1200.0, 1400.0, 1300.0, 1400.0, 1800.0, 1700.0, 1500.0, 1800.0, 1800.0], [150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0], [600.0, 600.0, 600.0, 600.0, 0.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0], [2850.0, 1500.0, 1600.0, 2700.0, 1350.0, 1350.0, 1550.0, 2050.0, 2350.0, 1600.0, 1850.0, 2500.0], [75.0, 149.0, 37.0, 37.0, 37.0, 37.0, 60.0, 0.0, 37.0, 75.0, 37.0, 37.0], [1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0], [615.0, 615.0, 615.0, 615.0, 615.0, 615.0, 0.0, 0.0, 0.0, 0.0, 0.0, 615.0], [700.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0]]","[[1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0], [3200.0, 3200.0, 3200.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3200.0, 3200.0], [3000.0, 2850.0, 2500.0, 1400.0, 2400.0, 1850.0, 1800.0, 2150.0, 2550.0, 2100.0, 2050.0, 2050.0], [2600.0, 2600.0, 2000.0, 1250.0, 1600.0, 2000.0, 800.0, 800.0, 700.0, 700.0, 1900.0, 2400.0], [1000.0, 1000.0, 2000.0, 2000.0, 2000.0, 1000.0, 2000.0, 2000.0, 1000.0, 2000.0, 2000.0, 2000.0]]","[[2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0], [1500.0, 1500.0, 1500.0, 1200.0, 1100.0, 1100.0, 1100.0, 1100.0, 1100.0, 1500.0, 1500.0, 2200.0], [1005.0, 2011.0, 503.0, 503.0, 503.0, 503.0, 1508.0, 503.0, 503.0, 810.0, 503.0, 503.0]]","[[2925.0, 2925.0, 2525.0, 2525.0, 2725.0, 2625.0, 2725.0, 2925.0, 2825.0, 2625.0, 2925.0, 2925.0], [600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0], [1700.0, 1600.0, 1600.0, 1600.0, 1700.0, 1400.0, 1300.0, 1300.0, 1400.0, 1400.0, 1400.0, 1700.0]]","[[1000.0, 1000.0, 2000.0, 2000.0, 2000.0, 1000.0, 2000.0, 2000.0, 1000.0, 2000.0, 2000.0, 2000.0], [1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0]]","[[2200.0, 2200.0, 1700.0, 1500.0, 2200.0, 2200.0, 2200.0, 2200.0, 1000.0, 1700.0, 2200.0, 2200.0], [500.0, 500.0, 300.0, 300.0, 200.0, 200.0, 200.0, 500.0, 500.0, 500.0, 500.0, 500.0], [300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1645.0, 2145.0, 2145.0]]","[[1432.0, 1432.0, 481.0, 481.0, 481.0, 481.0, 481.0, 481.0, 1432.0, 481.0, 481.0, 481.0], [400.0, 0.0, 550.0, 0.0, 500.0, 0.0, 500.0, 400.0, 0.0, 700.0, 700.0, 500.0], [2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 1800.0, 2200.0, 2900.0, 2900.0], [500.0, 500.0, 500.0, 0.0, 500.0, 500.0, 0.0, 0.0, 500.0, 500.0, 500.0, 500.0]]","[[500.0, 500.0, 300.0, 200.0, 200.0, 200.0, 200.0, 500.0, 500.0, 500.0, 500.0, 500.0], [200.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 200.0, 200.0, 200.0], [200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0], [600.0, 600.0, 600.0, 200.0, 200.0, 400.0, 400.0, 600.0, 600.0, 600.0, 600.0, 600.0]]","[[100.0, 250.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 250.0, 250.0, 250.0], [600.0, 1000.0, 200.0, 600.0, 0.0, 400.0, 400.0, 100.0, 100.0, 1000.0, 1000.0, 1000.0], [200.0, 700.0, 350.0, 200.0, 200.0, 200.0, 250.0, 400.0, 200.0, 700.0, 700.0, 700.0]]","[[3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2500.0, 2500.0, 3900.0, 3900.0], [600.0, 600.0, 600.0, 200.0, 600.0, 600.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0], [200.0, 200.0, 200.0, 200.0, 100.0, 100.0, 200.0, 100.0, 100.0, 200.0, 200.0, 200.0]]","[[300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0], [700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0], [350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0], [300.0, 300.0, 300.0, 300.0, 0.0, 300.0, 300.0, 300.0, 0.0, 300.0, 300.0, 300.0], [500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]]","[[2000.0, 2100.0, 900.0, 1000.0, 900.0, 0.0, 700.0, 0.0, 0.0, 0.0, 800.0, 1400.0], [1200.0, 1620.0, 1620.0, 1620.0, 1620.0, 1530.0, 1530.0, 1800.0, 1800.0, 1800.0, 1620.0, 1620.0]]","[[950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0], [950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0], [800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0], [173.0, 346.0, 87.0, 87.0, 87.0, 87.0, 260.0, 87.0, 87.0, 173.0, 87.0, 87.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0], [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0], [150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0], [300.0, 300.0, 300.0, 300.0, 0.0, 300.0, 300.0, 300.0, 0.0, 300.0, 300.0, 300.0], [50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0], [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0], [150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0]]","[[800.0, 800.0, 400.0, 400.0, 400.0, 800.0, 800.0, 800.0, 800.0, 700.0, 400.0, 800.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 0.0, 0.0, 600.0, 600.0]]","[[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [320.0, 590.0, 590.0, 0.0, 370.0, 590.0, 370.0, 370.0, 590.0, 590.0, 590.0, 590.0], [1432.0, 1432.0, 481.0, 481.0, 481.0, 481.0, 481.0, 481.0, 1432.0, 481.0, 481.0, 481.0], [740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 0.0, 300.0, 740.0, 740.0]]","[[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0], [350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0], [200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]]","[[500.0, 500.0, 500.0, 850.0, 850.0, 800.0, 1050.0, 500.0, 500.0, 1050.0, 850.0, 1350.0], [534.0, 484.0, 484.0, 384.0, 384.0, 384.0, 484.0, 484.0, 484.0, 484.0, 434.0, 384.0], [500.0, 500.0, 500.0, 150.0, 500.0, 500.0, 500.0, 500.0, 0.0, 500.0, 500.0, 500.0], [550.0, 600.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0], [700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 0.0, 700.0, 0.0, 700.0, 700.0]]","[[150.0, 150.0, 150.0, 150.0, 0.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0], [50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0], [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0], [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]]","[[680.0, 680.0, 680.0, 680.0, 680.0, 680.0, 680.0, 680.0, 0.0, 680.0, 680.0, 680.0], [1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 0.0, 0.0, 1200.0, 1200.0], [2095.0, 2095.0, 2095.0, 2095.0, 1200.0, 1500.0, 1500.0, 650.0, 800.0, 2095.0, 2095.0, 2095.0], [7300.0, 7300.0, 7300.0, 7300.0, 7300.0, 7300.0, 7300.0, 7300.0, 7300.0, 7300.0, 7300.0, 7300.0], [5300.0, 5300.0, 5100.0, 5300.0, 5300.0, 5300.0, 5300.0, 5200.0, 3500.0, 3500.0, 5300.0, 5300.0]]","[[834.0, 684.0, 684.0, 984.0, 734.0, 934.0, 884.0, 734.0, 684.0, 684.0, 784.0, 784.0]]","[[400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0], [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]]","[[615.0, 615.0, 615.0, 615.0, 615.0, 615.0, 0.0, 0.0, 0.0, 0.0, 0.0, 615.0], [1300.0, 1300.0, 700.0, 700.0, 1300.0, 1300.0, 1300.0, 1300.0, 200.0, 200.0, 1300.0, 1300.0], [700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 700.0, 0.0, 700.0, 700.0], [600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 300.0, 300.0, 600.0, 600.0]]","[[1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0], [400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0]]","[[1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 658.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[585.0, 585.0, 585.0, 585.0, 0.0, 585.0, 585.0, 585.0, 585.0, 585.0, 585.0, 585.0], [200.0, 600.0, 600.0, 0.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0], [1700.0, 1700.0, 400.0, 400.0, 1700.0, 1700.0, 1700.0, 1700.0, 350.0, 350.0, 1700.0, 1700.0]]","[[1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 658.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0, 1016.0], [320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 0.0, 320.0, 320.0, 320.0, 320.0, 320.0], [1100.0, 1100.0, 1100.0, 600.0, 1100.0, 1100.0, 1100.0, 1100.0, 1100.0, 1100.0, 1100.0, 1100.0], [1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 0.0, 0.0, 1200.0, 1200.0]]","[[1500.0, 1500.0, 1500.0, 650.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0], [400.0, 600.0, 100.0, 150.0, 200.0, 150.0, 100.0, 100.0, 100.0, 600.0, 600.0, 600.0], [3300.0, 3300.0, 3000.0, 2300.0, 3300.0, 3300.0, 3100.0, 3100.0, 3100.0, 2200.0, 3300.0, 3300.0]]","[[600.0, 1000.0, 600.0, 0.0, 0.0, 600.0, 600.0, 600.0, 600.0, 1000.0, 1000.0, 1000.0], [100.0, 300.0, 0.0, 100.0, 100.0, 100.0, 200.0, 100.0, 100.0, 300.0, 300.0, 300.0], [3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0], [7300.0, 7300.0, 5500.0, 5500.0, 5800.0, 7300.0, 6800.0, 6800.0, 6800.0, 5900.0, 7300.0, 7300.0]]","[[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]]","[[2600.0, 2790.0, 2790.0, 1980.0, 1980.0, 2790.0, 2790.0, 3600.0, 2880.0, 2880.0, 2520.0, 2520.0]]","[[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 0.0, 150.0, 150.0], [150.0, 150.0, 150.0, 150.0, 0.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0], [0.0, 100.0, 100.0, 100.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 50.0]]","[[100.0, 100.0, 100.0, 100.0, 80.0, 80.0, 10.0, 0.0, 10.0, 100.0, 100.0, 100.0], [995.0, 995.0, 995.0, 995.0, 870.0, 870.0, 870.0, 870.0, 870.0, 995.0, 995.0, 995.0], [0.0, 100.0, 100.0, 100.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0], [660.0, 660.0, 660.0, 250.0, 620.0, 620.0, 620.0, 250.0, 620.0, 660.0, 660.0, 660.0], [1810.0, 1810.0, 1810.0, 1810.0, 1440.0, 1440.0, 1440.0, 1440.0, 1440.0, 1810.0, 1810.0, 1810.0]]","[[400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0], [600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0], [150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0], [800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0]]"
